gene,Block1,Block2,Block3,Block4
negative_control,2,12,4,10
negative_control,2,12,2,12
negative_control,2,12,0,14
negative_control,2,11,17,16
negative_control,2,11,16,17
negative_control,2,11,15,18
negative_control,2,11,14,19
negative_control,2,11,12,1
negative_control,2,11,11,2
negative_control,2,11,9,4
negative_control,2,11,7,6
negative_control,2,11,4,9
negative_control,2,11,2,11
negative_control,2,11,0,13
negative_control,2,10,16,16
negative_control,2,10,15,17
negative_control,2,10,13,19
negative_control,2,10,12,0
negative_control,2,10,11,1
negative_control,2,10,10,2
negative_control,2,10,8,4
negative_control,2,10,5,7
negative_control,2,10,3,9
negative_control,2,10,2,10
negative_control,2,9,18,13
negative_control,2,9,17,14
negative_control,2,9,13,18
negative_control,2,9,10,1
negative_control,2,9,9,2
negative_control,2,9,8,3
negative_control,2,9,5,6
negative_control,2,9,4,7
negative_control,2,9,3,8
negative_control,2,9,2,9
negative_control,2,8,15,15
negative_control,2,8,14,16
negative_control,2,8,13,17
negative_control,2,8,12,18
negative_control,2,8,11,19
negative_control,2,8,10,0
negative_control,2,8,9,1
negative_control,2,8,8,2
negative_control,2,8,7,3
negative_control,2,8,6,4
negative_control,2,8,3,7
negative_control,2,8,1,9
negative_control,2,8,0,10
negative_control,2,7,19,10
negative_control,2,7,18,11
negative_control,2,7,16,13
negative_control,2,7,13,16
negative_control,2,7,12,17
negative_control,2,7,8,1
negative_control,2,7,7,2
negative_control,2,7,6,3
negative_control,2,7,4,5
negative_control,2,7,3,6
negative_control,2,7,2,7
negative_control,2,7,1,8
negative_control,2,7,0,9
negative_control,2,6,19,9
negative_control,2,6,18,10
negative_control,2,6,16,12
negative_control,2,6,15,13
negative_control,2,6,14,14
negative_control,2,6,12,16
negative_control,2,6,10,18
negative_control,2,6,8,0
negative_control,2,6,7,1
negative_control,2,6,6,2
negative_control,2,6,1,7
negative_control,2,5,18,9
negative_control,2,5,17,10
negative_control,2,5,16,11
negative_control,2,5,14,13
negative_control,2,5,13,14
negative_control,2,5,11,16
negative_control,2,5,6,1
negative_control,2,5,5,2
negative_control,2,5,4,3
negative_control,2,5,1,6
negative_control,2,5,0,7
negative_control,2,4,19,7
negative_control,2,4,18,8
negative_control,2,4,16,10
negative_control,2,4,15,11
negative_control,2,4,14,12
negative_control,2,4,9,17
negative_control,2,4,8,18
negative_control,2,4,7,19
negative_control,2,4,4,2
negative_control,2,4,3,3
negative_control,2,4,2,4
negative_control,2,4,1,5
negative_control,2,4,0,6
negative_control,2,3,19,6
negative_control,2,3,16,9
negative_control,2,3,14,11
negative_control,2,3,13,12
negative_control,2,3,11,14
negative_control,2,3,10,15
negative_control,2,3,9,16
negative_control,2,3,8,17
negative_control,2,3,6,19
negative_control,2,3,4,1
negative_control,2,3,2,3
negative_control,2,3,1,4
negative_control,2,3,0,5
negative_control,2,2,19,5
negative_control,2,2,17,7
negative_control,2,2,16,8
negative_control,2,2,15,9
negative_control,2,2,13,11
negative_control,2,2,10,14
negative_control,2,2,9,15
negative_control,2,2,8,16
negative_control,2,2,6,18
negative_control,2,2,5,19
negative_control,2,2,3,1
negative_control,2,2,2,2
negative_control,2,2,0,4
negative_control,2,1,18,5
negative_control,2,1,17,6
negative_control,2,1,16,7
negative_control,2,1,11,12
negative_control,2,1,6,17
negative_control,2,1,5,18
negative_control,2,1,4,19
negative_control,2,0,18,4
negative_control,2,0,16,6
negative_control,2,0,15,7
negative_control,2,0,14,8
negative_control,2,0,11,11
negative_control,2,0,10,12
negative_control,2,0,9,13
negative_control,2,0,8,14
negative_control,2,0,5,17
negative_control,2,0,4,18
negative_control,2,0,2,0
negative_control,1,19,19,1
negative_control,1,19,18,2
negative_control,1,19,16,4
negative_control,1,19,13,7
negative_control,1,19,10,10
negative_control,1,19,9,11
negative_control,1,19,7,13
negative_control,1,19,5,15
negative_control,1,19,3,17
negative_control,1,19,1,19
negative_control,1,19,0,0
negative_control,1,18,18,1
negative_control,1,18,14,5
negative_control,1,18,13,6
negative_control,1,18,11,8
negative_control,1,18,10,9
negative_control,1,18,9,10
negative_control,1,18,8,11
negative_control,1,18,7,12
negative_control,1,18,6,13
negative_control,1,18,5,14
negative_control,1,18,4,15
negative_control,1,18,2,17
negative_control,1,18,1,18
negative_control,1,18,0,19
negative_control,1,17,18,0
negative_control,1,17,17,1
negative_control,1,17,16,2
negative_control,1,17,12,6
negative_control,1,17,10,8
negative_control,1,17,9,9
negative_control,1,17,8,10
negative_control,1,17,7,11
negative_control,1,17,6,12
negative_control,1,17,5,13
negative_control,1,17,4,14
negative_control,1,17,3,15
negative_control,1,17,2,16
negative_control,1,17,0,18
negative_control,1,16,19,18
negative_control,1,16,18,19
negative_control,1,16,16,1
negative_control,1,16,15,2
negative_control,1,16,14,3
negative_control,1,16,10,7
negative_control,1,16,9,8
negative_control,1,16,8,9
negative_control,1,16,5,12
negative_control,1,16,2,15
negative_control,1,16,1,16
negative_control,1,16,0,17
negative_control,1,15,19,17
negative_control,1,15,18,18
negative_control,1,15,16,0
negative_control,1,15,15,1
negative_control,1,15,13,3
negative_control,1,15,12,4
negative_control,1,15,10,6
negative_control,1,15,8,8
negative_control,1,15,7,9
negative_control,1,15,5,11
negative_control,1,15,3,13
negative_control,1,15,2,14
negative_control,1,15,1,15
negative_control,1,15,0,16
negative_control,1,14,19,16
negative_control,1,14,18,17
negative_control,1,14,17,18
negative_control,1,14,15,0
negative_control,1,14,13,2
negative_control,1,14,12,3
negative_control,1,14,10,5
negative_control,1,14,8,7
negative_control,1,14,7,8
negative_control,1,14,3,12
negative_control,1,14,0,15
negative_control,1,13,18,16
negative_control,1,13,16,18
negative_control,1,13,15,19
negative_control,1,13,14,0
negative_control,1,13,12,2
negative_control,1,13,11,3
negative_control,1,13,9,5
negative_control,1,13,8,6
negative_control,1,13,6,8
negative_control,1,13,2,12
negative_control,1,13,0,14
negative_control,1,12,19,14
negative_control,1,12,18,15
negative_control,1,12,16,17
negative_control,1,12,15,18
negative_control,1,12,13,0
negative_control,1,12,11,2
negative_control,1,12,9,4
negative_control,1,12,7,6
negative_control,1,12,5,8
negative_control,1,12,4,9
negative_control,1,12,3,10
negative_control,1,12,1,12
negative_control,1,11,19,13
negative_control,1,11,17,15
negative_control,1,11,15,17
negative_control,1,11,14,18
negative_control,1,11,13,19
negative_control,1,11,12,0
negative_control,1,11,11,1
negative_control,1,11,8,4
negative_control,1,11,7,5
negative_control,1,11,6,6
negative_control,1,11,5,7
negative_control,1,11,4,8
negative_control,1,11,3,9
negative_control,1,11,2,10
negative_control,1,11,1,11
negative_control,1,11,0,12
negative_control,1,10,19,12
negative_control,1,10,17,14
negative_control,1,10,16,15
negative_control,1,10,13,18
negative_control,1,10,12,19
negative_control,1,10,11,0
negative_control,1,10,10,1
negative_control,1,10,8,3
negative_control,1,10,7,4
negative_control,1,10,6,5
negative_control,1,10,5,6
negative_control,1,10,1,10
negative_control,1,10,0,11
negative_control,1,9,19,11
negative_control,1,9,18,12
negative_control,1,9,16,14
negative_control,1,9,15,15
negative_control,1,9,14,16
negative_control,1,9,13,17
negative_control,1,9,11,19
negative_control,1,9,10,0
negative_control,1,9,9,1
negative_control,1,9,7,3
negative_control,1,9,3,7
negative_control,1,8,19,10
negative_control,1,8,14,15
negative_control,1,8,13,16
negative_control,1,8,9,0
negative_control,1,8,8,1
negative_control,1,8,7,2
negative_control,1,8,6,3
negative_control,1,8,5,4
negative_control,1,8,4,5
negative_control,1,8,2,7
negative_control,1,8,1,8
negative_control,1,8,0,9
negative_control,1,7,19,9
negative_control,1,7,18,10
negative_control,1,7,17,11
negative_control,1,7,16,12
negative_control,1,7,13,15
negative_control,1,7,10,18
negative_control,1,7,9,19
negative_control,1,7,4,4
negative_control,1,7,1,7
negative_control,1,7,0,8
negative_control,1,6,18,9
negative_control,1,6,14,13
negative_control,1,6,13,14
negative_control,1,6,12,15
negative_control,1,6,10,17
negative_control,1,6,9,18
negative_control,1,6,8,19
negative_control,1,6,5,2
negative_control,1,6,4,3
negative_control,1,6,3,4
negative_control,1,6,2,5
negative_control,1,6,1,6
negative_control,1,5,19,7
negative_control,1,5,18,8
negative_control,1,5,17,9
negative_control,1,5,15,11
negative_control,1,5,13,13
negative_control,1,5,12,14
negative_control,1,5,11,15
negative_control,1,5,10,16
negative_control,1,5,9,17
negative_control,1,5,6,0
negative_control,1,5,5,1
negative_control,1,5,4,2
negative_control,1,5,1,5
negative_control,1,5,0,6
negative_control,1,4,19,6
negative_control,1,4,17,8
negative_control,1,4,16,9
negative_control,1,4,13,12
negative_control,1,4,12,13
negative_control,1,4,11,14
negative_control,1,4,9,16
negative_control,1,4,6,19
negative_control,1,4,4,1
negative_control,1,3,19,5
negative_control,1,3,18,6
negative_control,1,3,15,9
negative_control,1,3,14,10
negative_control,1,3,11,13
negative_control,1,3,10,14
negative_control,1,3,9,15
negative_control,1,3,8,16
negative_control,1,3,6,18
negative_control,1,3,5,19
negative_control,1,3,2,2
negative_control,1,3,1,3
negative_control,1,3,0,4
negative_control,1,2,18,5
negative_control,1,2,17,6
negative_control,1,2,15,8
negative_control,1,2,13,10
negative_control,1,2,12,11
negative_control,1,2,11,12
negative_control,1,2,9,14
negative_control,1,2,8,15
negative_control,1,2,7,16
negative_control,1,2,6,17
negative_control,1,2,5,18
negative_control,1,2,4,19
negative_control,1,2,3,0
negative_control,1,2,1,2
negative_control,1,2,0,3
negative_control,1,1,19,3
negative_control,1,1,16,6
negative_control,1,1,15,7
negative_control,1,1,14,8
negative_control,1,1,13,9
negative_control,1,1,12,10
negative_control,1,1,9,13
negative_control,1,1,8,14
negative_control,1,1,5,17
negative_control,1,1,2,0
negative_control,1,1,1,1
negative_control,1,1,0,2
negative_control,1,0,19,2
negative_control,1,0,18,3
negative_control,1,0,17,4
negative_control,1,0,14,7
negative_control,1,0,11,10
negative_control,1,0,10,11
negative_control,1,0,7,14
negative_control,1,0,5,16
negative_control,1,0,4,17
negative_control,1,0,3,18
negative_control,1,0,2,19
negative_control,1,0,1,0
negative_control,0,19,19,0
negative_control,0,19,18,1
negative_control,0,19,13,6
negative_control,0,19,12,7
negative_control,0,19,10,9
negative_control,0,19,9,10
negative_control,0,19,7,12
negative_control,0,19,6,13
negative_control,0,19,5,14
negative_control,0,19,4,15
negative_control,0,19,3,16
negative_control,0,19,2,17
negative_control,0,19,1,18
negative_control,0,19,0,19
negative_control,0,18,16,2
negative_control,0,18,15,3
negative_control,0,18,13,5
negative_control,0,18,10,8
negative_control,0,18,8,10
negative_control,0,18,6,12
negative_control,0,18,5,13
negative_control,0,18,3,15
negative_control,0,18,2,16
negative_control,0,18,0,18
negative_control,0,17,19,18
negative_control,0,17,18,19
negative_control,0,17,17,0
negative_control,0,17,15,2
negative_control,0,17,12,5
negative_control,0,17,10,7
negative_control,0,17,8,9
negative_control,0,17,6,11
negative_control,0,17,5,12
negative_control,0,17,4,13
negative_control,0,17,3,14
negative_control,0,17,1,16
negative_control,0,17,0,17
negative_control,0,16,19,17
negative_control,0,16,18,18
negative_control,0,16,17,19
negative_control,0,16,16,0
negative_control,0,16,15,1
negative_control,0,16,14,2
negative_control,0,16,10,6
negative_control,0,16,9,7
negative_control,0,16,8,8
negative_control,0,16,7,9
negative_control,0,16,5,11
negative_control,0,16,3,13
negative_control,0,16,0,16
negative_control,0,15,19,16
negative_control,0,15,18,17
negative_control,0,15,16,19
negative_control,0,15,14,1
negative_control,0,15,13,2
negative_control,0,15,11,4
negative_control,0,15,8,7
negative_control,0,15,6,9
negative_control,0,15,4,11
negative_control,0,15,2,13
negative_control,0,15,0,15
negative_control,0,14,16,18
negative_control,0,14,14,0
negative_control,0,14,13,1
negative_control,0,14,12,2
negative_control,0,14,11,3
negative_control,0,14,9,5
negative_control,0,14,8,6
negative_control,0,14,3,11
negative_control,0,14,2,12
negative_control,0,14,1,13
negative_control,0,14,0,14
negative_control,0,13,19,14
negative_control,0,13,18,15
negative_control,0,13,11,2
negative_control,0,13,10,3
negative_control,0,13,8,5
negative_control,0,13,7,6
negative_control,0,13,5,8
negative_control,0,13,3,10
negative_control,0,12,18,14
negative_control,0,12,16,16
negative_control,0,12,15,17
negative_control,0,12,14,18
negative_control,0,12,13,19
negative_control,0,12,12,0
negative_control,0,12,11,1
negative_control,0,12,10,2
negative_control,0,12,9,3
negative_control,0,12,8,4
negative_control,0,12,7,5
negative_control,0,12,5,7
negative_control,0,12,4,8
negative_control,0,12,3,9
negative_control,0,12,2,10
negative_control,0,12,1,11
negative_control,0,12,0,12
negative_control,0,11,19,12
negative_control,0,11,15,16
negative_control,0,11,13,18
negative_control,0,11,12,19
negative_control,0,11,11,0
negative_control,0,11,9,2
negative_control,0,11,8,3
negative_control,0,11,7,4
negative_control,0,11,6,5
negative_control,0,11,3,8
negative_control,0,11,1,10
negative_control,0,10,18,12
negative_control,0,10,16,14
negative_control,0,10,15,15
negative_control,0,10,13,17
negative_control,0,10,11,19
negative_control,0,10,9,1
negative_control,0,10,8,2
negative_control,0,10,3,7
negative_control,0,10,2,8
negative_control,0,10,0,10
negative_control,0,9,19,10
negative_control,0,9,18,11
negative_control,0,9,16,13
negative_control,0,9,13,16
negative_control,0,9,12,17
negative_control,0,9,11,18
negative_control,0,9,7,2
negative_control,0,9,5,4
negative_control,0,9,2,7
negative_control,0,8,19,9
negative_control,0,8,18,10
negative_control,0,8,16,12
negative_control,0,8,11,17
negative_control,0,8,10,18
negative_control,0,8,9,19
negative_control,0,8,8,0
negative_control,0,8,6,2
negative_control,0,8,3,5
negative_control,0,7,19,8
negative_control,0,7,18,9
negative_control,0,7,15,12
negative_control,0,7,14,13
negative_control,0,7,13,14
negative_control,0,7,12,15
negative_control,0,7,11,16
negative_control,0,7,10,17
negative_control,0,7,9,18
negative_control,0,7,7,0
negative_control,0,7,5,2
negative_control,0,7,4,3
negative_control,0,7,3,4
negative_control,0,7,2,5
negative_control,0,7,1,6
negative_control,0,6,19,7
negative_control,0,6,18,8
negative_control,0,6,17,9
negative_control,0,6,16,10
negative_control,0,6,15,11
negative_control,0,6,12,14
negative_control,0,6,9,17
negative_control,0,6,8,18
negative_control,0,6,7,19
negative_control,0,6,4,2
negative_control,0,6,3,3
negative_control,0,6,2,4
negative_control,0,6,0,6
negative_control,0,5,19,6
negative_control,0,5,18,7
negative_control,0,5,17,8
negative_control,0,5,14,11
negative_control,0,5,12,13
negative_control,0,5,9,16
negative_control,0,5,8,17
negative_control,0,5,7,18
negative_control,0,5,6,19
negative_control,0,5,5,0
negative_control,0,5,4,1
negative_control,0,5,3,2
negative_control,0,5,2,3
negative_control,0,5,1,4
negative_control,0,5,0,5
negative_control,0,4,19,5
negative_control,0,4,12,12
negative_control,0,4,11,13
negative_control,0,4,10,14
negative_control,0,4,8,16
negative_control,0,4,6,18
negative_control,0,4,4,0
negative_control,0,4,2,2
negative_control,0,4,1,3
negative_control,0,4,0,4
negative_control,0,3,17,6
negative_control,0,3,16,7
negative_control,0,3,14,9
negative_control,0,3,9,14
negative_control,0,3,7,16
negative_control,0,3,6,17
negative_control,0,3,4,19
negative_control,0,3,3,0
negative_control,0,3,2,1
negative_control,0,3,0,3
negative_control,0,2,19,3
negative_control,0,2,18,4
negative_control,0,2,16,6
negative_control,0,2,15,7
negative_control,0,2,14,8
negative_control,0,2,13,9
negative_control,0,2,12,10
negative_control,0,2,11,11
negative_control,0,2,10,12
negative_control,0,2,9,13
negative_control,0,2,8,14
negative_control,0,2,7,15
negative_control,0,2,5,17
negative_control,0,2,4,18
negative_control,0,2,3,19
negative_control,0,2,2,0
negative_control,0,1,17,4
negative_control,0,1,14,7
negative_control,0,1,12,9
negative_control,0,1,8,13
negative_control,0,1,7,14
negative_control,0,1,6,15
negative_control,0,1,5,16
negative_control,0,1,4,17
negative_control,0,1,2,19
negative_control,0,0,18,2
negative_control,0,0,14,6
negative_control,0,0,13,7
negative_control,0,0,12,8
negative_control,0,0,10,10
negative_control,0,0,9,11
negative_control,0,0,8,12
negative_control,0,0,7,13
negative_control,0,0,6,14
negative_control,0,0,5,15
negative_control,0,0,4,16
negative_control,0,0,0,0
